#,id,resource_id,at_date_time,active_energy_outlet,active_effect_outlet,active_energy_input,active_effect_input,phase_current1,phase_current2,phase_current3
853,3779319,2252,2024-11-01 01:00:00.000000,0.053,0.62,0,0,1.78,1.07,0.76
854,3777611,2252,2024-11-01 00:55:00.000000,0.058,0.71,0,0,1.79,1.38,0.81
855,3777610,2252,2024-11-01 00:50:00.000000,0.063,0.77,0,0,1.86,1.5,0.85
856,3777609,2252,2024-11-01 00:45:00.000000,0.046,0.55,0,0,2.05,0.93,0.82
857,3777608,2252,2024-11-01 00:40:00.000000,0.055,0.64,0,0,1.61,1.49,0.74
858,3777607,2252,2024-11-01 00:35:00.000000,0.053,0.64,0,0,1.64,1.48,0.74
859,3777606,2252,2024-11-01 00:30:00.000000,0.052,0.64,0,0,1.66,1.23,0.83
860,3777605,2252,2024-11-01 00:25:00.000000,0.057,0.68,0,0,1.64,1.53,0.81
861,3777604,2252,2024-11-01 00:20:00.000000,0.052,0.61,0,0,1.62,1.35,0.76
862,3777603,2252,2024-11-01 00:15:00.000000,0.061,0.75,0,0,1.92,1.21,0.98
863,3777602,2252,2024-11-01 00:10:00.000000,0.045,0.53,0,0,1.66,1.32,0.53
864,3777601,2252,2024-11-01 00:05:00.000000,0.038,0.45,0,0,1.63,1.18,0.41
865,3777600,2252,2024-11-01 00:00:00.000000,0.035,0.41,0,0,1.64,1,0.45
866,3775873,2252,2024-10-31 23:55:00.000000,0.04,0.53,0,0,1.7,1.41,0.57
867,3775872,2252,2024-10-31 23:50:00.000000,0.034,0.37,0,0,1.95,1.05,0.43
868,3775871,2252,2024-10-31 23:45:00.000000,0.041,0.49,0,0,1.54,1.44,0.47
869,3775870,2252,2024-10-31 23:40:00.000000,0.036,0.46,0,0,1.53,1.33,0.55
870,3775869,2252,2024-10-31 23:35:00.000000,0.031,0.37,0,0,1.56,0.93,0.53
871,3775868,2252,2024-10-31 23:30:00.000000,0.056,0.65,0,0,1.63,1.53,0.75
872,3775867,2252,2024-10-31 23:25:00.000000,0.058,0.7,0,0,1.76,1.35,0.84
873,3775866,2252,2024-10-31 23:20:00.000000,0.052,0.62,0,0,1.83,1.08,0.77
874,3775865,2252,2024-10-31 23:15:00.000000,0.062,0.73,0,0,1.82,1.52,0.76
875,3775864,2252,2024-10-31 23:10:00.000000,0.056,0.7,0,0,1.88,1.14,0.9
876,3775863,2252,2024-10-31 23:05:00.000000,0.058,0.7,0,0,1.72,1.5,0.78
877,3775862,2252,2024-10-31 23:00:00.000000,0.058,0.67,0,0,1.62,1.61,0.73
878,3774128,2252,2024-10-31 22:55:00.000000,0.047,0.55,0,0,1.63,0.98,0.86
879,3774127,2252,2024-10-31 22:50:00.000000,0.057,0.7,0,0,1.67,1.42,0.97
880,3774126,2252,2024-10-31 22:45:00.000000,0.066,0.79,0,0,1.98,1.58,1.06
881,3774125,2252,2024-10-31 22:40:00.000000,0.04,0.48,0,0,2.36,0.95,0.74
882,3774124,2252,2024-10-31 22:35:00.000000,0.048,0.59,0,0,2.42,1.36,0.61
883,3774123,2252,2024-10-31 22:30:00.000000,0.042,0.51,0,0,2.42,1.14,0.59
884,3774122,2252,2024-10-31 22:25:00.000000,0.044,0.52,0,0,2.41,1.1,0.57
885,3774121,2252,2024-10-31 22:20:00.000000,0.054,0.63,0,0,2.41,1.5,0.57
886,3774120,2252,2024-10-31 22:15:00.000000,0.04,0.5,0,0,2.43,0.91,0.68
887,3774119,2252,2024-10-31 22:10:00.000000,0.046,0.55,0,0,2.42,1.23,0.6
888,3774118,2252,2024-10-31 22:05:00.000000,0.045,0.52,0,0,2.41,1.31,0.49
889,3774117,2252,2024-10-31 22:00:00.000000,0.045,0.54,0,0,2.47,0.88,0.68
890,3772393,2252,2024-10-31 21:55:00.000000,0.067,0.81,0,0,2.53,1.51,0.94
891,3772392,2252,2024-10-31 21:50:00.000000,0.06,0.7,0,0,2.41,1.37,0.85
892,3772391,2252,2024-10-31 21:45:00.000000,0.059,0.71,0,0,2.41,1.32,0.92
893,3772390,2252,2024-10-31 21:40:00.000000,0.07,0.87,0,0,2.41,1.87,0.95
894,3772389,2252,2024-10-31 21:35:00.000000,0.058,0.67,0,0,2.41,1.33,0.79
895,3772388,2252,2024-10-31 21:30:00.000000,0.068,0.82,0,0,2.76,1.46,0.76
896,3772387,2252,2024-10-31 21:25:00.000000,0.079,0.96,0,0,2.93,1.66,0.82
897,3772386,2252,2024-10-31 21:20:00.000000,0.06,0.71,0,0,2.64,1.14,0.8
898,3772385,2252,2024-10-31 21:15:00.000000,0.063,0.76,0,0,2.41,1.62,0.83
899,3772384,2252,2024-10-31 21:10:00.000000,0.066,0.8,0,0,2.45,1.61,0.96
900,3772383,2252,2024-10-31 21:05:00.000000,0.03,0.37,0,0,2.3,0.94,0.49
901,3772382,2252,2024-10-31 21:00:00.000000,0.049,0.55,0,0,2.4,1.38,0.46
902,3770659,2252,2024-10-31 20:55:00.000000,0.048,0.57,0,0,2.41,1.27,0.5
903,3770658,2252,2024-10-31 20:50:00.000000,0.039,0.5,0,0,2.42,1.07,0.53
904,3770657,2252,2024-10-31 20:45:00.000000,0.044,0.51,0,0,2.37,1.34,0.47
905,3770656,2252,2024-10-31 20:40:00.000000,0.034,0.38,0,0,2.3,0.97,0.49
906,3770655,2252,2024-10-31 20:35:00.000000,0.051,0.64,0,0,2.68,1.44,0.58
907,3770654,2252,2024-10-31 20:30:00.000000,0.04,0.49,0,0,2.31,1.34,0.53
908,3770653,2252,2024-10-31 20:25:00.000000,0.048,0.55,0,0,2.31,0.91,0.78
